Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Total Premium
633,1010571,13571,85,2013,36,2646.5709
634,1010621,13621,61,2012,326,2190.5709
635,1010699,13699,71,2008,236,4002.5709
636,1011004,14004,61,2010,452,4230.5709
637,1011007,14007,46,2010,409,2034.5709
638,1011009,14009,36,2011,447,3354.5709
639,1011077,14077,69,2009,76,1830.5709
640,1011140,14140,80,2011,363,3222.5709
641,1011280,14280,26,2013,189,2154.5709
642,1011305,14305,69,2006,566,3762.5709
643,1011355,14355,85,2011,29,4530.5709
644,1011358,14358,75,2007,288,4158.5709
645,1011373,14373,60,2011,17,1434.5709
646,1011476,14476,55,2010,467,3342.5709
647,1011505,14505,54,2010,463,2538.5709
648,1011877,14877,46,2011,173,1866.5709
649,1011997,14997,75,2013,202,2382.5709
650,1012011,15011,32,2006,197,2994.5709
651,1012216,15216,58,2007,134,1818.5709
652,1012321,15321,53,2005,72,3258.5709
653,1012380,15380,59,2007,368,2238.5709
654,1012491,15491,52,2010,125,2610.5709
655,1012512,15512,65,2009,501,3162.5709
656,1012595,15595,57,2010,287,3342.5709
657,1012673,15673,48,2005,208,5802.5709
658,1012776,15776,69,2008,562,3030.5709
659,1012808,15808,70,2012,246,1266.5709
660,1012854,15854,87,2013,383,1014.5709
661,1012969,15969,48,2005,2,5022.5709
662,1013037,16037,59,2011,266,2478.5709
663,1013061,16061,79,2007,117,4038.5709
664,1013153,16153,69,2008,514,1926.5709
665,1013397,16397,49,2010,534,2826.5709
666,1013424,16424,41,2013,54,1626.5709
667,1013457,16457,62,2007,260,4422.5709
668,1013557,16557,28,2012,419,1470.5709
669,1013633,16633,37,2013,235,1938.5709
670,1013653,16653,73,2009,535,3090.5709
671,1013662,16662,8,2012,229,1590.5709
672,1013904,16904,76,2011,90,1986.5709
673,1014062,17062,58,2011,205,2910.5709
674,1014464,17464,62,2005,106,3306.5709
675,1014482,17482,53,2006,285,3018.5709
676,1014541,17541,57,2005,598,4770.5709
677,1014569,17569,64,2010,478,1938.5709
678,1014611,17611,72,2006,12,3246.5709
679,1014697,17697,5,2007,411,2778.5709
680,1015013,18013,62,2007,48,3162.5709
681,1015081,18081,33,2011,293,3654.5709
682,1015190,18190,67,2009,287,2682.5709
683,1015193,18193,62,2007,555,3246.5709
684,1015223,18223,30,2013,540,1902.5709
685,1015404,18404,52,2009,306,2430.5709
686,1015530,18530,48,2013,525,2478.5709
687,1015792,18792,65,2011,75,2190.5709
688,1016062,19062,82,2012,190,1782.5709
689,1016065,19065,74,2013,50,2322.5709
690,1016108,19108,60,2009,496,2130.5709
691,1016116,19116,42,2006,192,3618.5709
692,1016246,19246,59,2010,541,2754.5709
693,1016420,19420,43,2010,259,2226.5709
694,1016435,19435,56,2007,524,3414.5709
695,1016491,19491,48,2010,105,1902.5709
696,1016513,19513,77,2006,34,2694.5709
697,1016830,19830,57,2009,481,1626.5709
698,1016908,19908,26,2013,76,3738.5709
699,1017061,20061,23,2007,244,2886.5709
700,1017151,20151,69,2011,57,3126.5709
701,1017330,20330,16,2009,59,3222.5709
702,1017609,20609,56,2013,256,1650.5709
703,1017683,20683,87,2013,118,1662.5709
704,1017692,20692,76,2011,502,1278.5709
705,1017700,20700,76,2010,3,2454.5709
706,1017821,20821,49,2008,576,4770.5709
707,1017881,20881,71,2012,468,2310.5709
708,1017898,20898,85,2008,195,3486.5709
709,1017981,20981,71,2008,410,2538.5709
710,1018091,21091,54,2011,572,2406.5709
711,1018133,21133,75,2008,405,3330.5709
712,1018182,21182,43,2007,319,2742.5709
713,1018206,21206,68,2007,517,1722.5709
714,1018249,21249,80,2013,203,2250.5709
715,1018422,21422,76,2005,94,3774.5709
716,1018483,21483,40,2012,272,1326.5709
717,1018515,21515,53,2006,281,3222.5709
718,1018586,21586,79,2011,377,2418.5709
719,1019177,22177,48,2005,294,3054.5709
720,1019281,22281,73,2012,303,1314.5709
721,1019411,22411,12,2011,545,3078.5709
722,1019525,22525,46,2011,290,2838.5709
723,1019527,22527,17,2012,477,3294.5709
724,1019614,22614,43,2009,291,3486.5709
725,1019716,22716,63,2010,446,2730.5709
726,1019752,22752,50,2012,297,2634.5709
727,1019820,22820,62,2010,394,1914.5709
728,1019839,22839,42,2005,208,2322.5709
729,1019876,22876,50,2007,319,2706.5709
730,1019884,22884,86,2011,441,4002.5709
731,1019936,22936,72,2011,38,2730.5709
732,1020055,23055,35,2006,259,2910.5709
733,1020065,23065,83,2006,96,2658.5709
734,1020198,23198,20,2007,429,2862.5709
735,1020265,23265,71,2011,348,1998.5709
736,1020555,23555,55,2010,458,2478.5709
737,1020706,23706,46,2009,105,3174.5709
738,1020953,23953,74,2009,159,2370.5709
739,1021054,24054,69,2007,188,3222.5709
740,1021123,24123,53,2009,67,2670.5709
741,1021463,24463,30,2013,340,2598.5709
742,1021511,24511,29,2008,51,2562.5709
743,1021564,24564,50,2007,38,3738.5709
744,1021696,24696,44,2011,281,3114.5709
745,1021833,24833,36,2013,418,2670.5709
746,1021885,24885,85,2013,399,2154.5709
747,1021909,24909,65,2007,454,2682.5709
748,1021917,24917,48,2007,177,4950.5709
749,1021984,24984,62,2008,304,3102.5709
750,1022078,25078,60,2012,416,2814.5709
751,1022204,25204,61,2009,539,2718.5709
752,1022234,25234,54,2010,575,2994.5709
753,1022253,25253,70,2007,137,4650.5709
754,1022273,25273,73,2010,209,2142.5709
755,1022345,25345,75,2007,274,2658.5709
756,1022371,25371,74,2006,529,2802.5709
757,1022397,25397,64,2013,85,1962.5709
758,1022503,25503,12,2013,278,1566.5709
759,1022570,25570,59,2006,544,3054.5709
760,1022602,25602,28,2012,20,3738.5709
761,1022782,25782,28,2013,149,1722.5709
762,1022803,25803,71,2012,120,1806.5709
763,1022816,25816,55,2011,316,2394.5709
764,1022835,25835,66,2013,296,1674.5709
765,1022896,25896,18,2011,147,3066.5709
766,1022947,25947,83,2013,442,2826.5709
767,1023042,26042,77,2007,490,5598.5709
768,1023093,26093,8,2005,389,4230.5709
769,1023484,26484,54,2008,381,3210.5709
770,1023526,26526,35,2010,318,4026.5709
771,1023529,26529,75,2009,47,3306.5709
772,1023563,26563,37,2008,196,1998.5709
773,1023829,26829,11,2009,264,1998.5709
774,1023870,26870,63,2008,506,2994.5709
775,1023878,26878,52,2007,454,2970.5709
776,1023932,26932,25,2013,94,1326.5709
777,1023975,26975,69,2008,411,2982.5709
778,1023999,26999,80,2010,476,1998.5709
779,1024268,27268,72,2010,482,3558.5709
780,1024320,27320,63,2006,199,4842.5709
781,1024453,27453,83,2006,256,4470.5709
782,1024595,27595,63,2005,273,3138.5709
783,1024691,27691,68,2007,544,3270.5709
784,1024702,27702,23,2005,80,2178.5709
785,1024749,27749,21,2007,315,3870.5709
786,1024934,27934,53,2011,420,2298.5709
787,1024946,27946,59,2008,439,3066.5709
788,1025036,28036,30,2011,176,1770.5709
789,1025197,28197,18,2010,362,2214.5709
790,1025354,28354,51,2010,498,2622.5709
791,1025418,28418,87,2013,268,1758.5709
792,1025451,28451,47,2007,250,3270.5709
793,1025460,28460,55,2010,38,2430.5709
794,1025468,28468,39,2013,555,2634.5709
795,1025544,28544,53,2012,476,5046.5709
796,1025608,28608,78,2006,315,3966.5709
797,1025703,28703,64,2010,454,2598.5709
798,1025798,28798,65,2010,244,3318.5709
799,1025845,28845,17,2012,378,2538.5709
800,1025949,28949,32,2011,239,2490.5709
801,1026074,29074,56,2007,49,2766.5709
802,1026230,29230,53,2007,42,2598.5709
803,1026289,29289,53,2007,170,3246.5709
804,1026310,29310,16,2011,3,2670.5709
805,1026346,29346,75,2010,471,2802.5709
806,1026389,29389,65,2005,586,3750.5709
807,1026552,29552,53,2012,546,1542.5709
808,1026690,29690,81,2011,289,2370.5709
809,1026729,29729,86,2008,49,3222.5709
810,1026817,29817,59,2007,127,2982.5709
811,1026910,29910,74,2013,190,1278.5709
812,1026959,29959,62,2007,458,2238.5709
813,1026968,29968,77,2011,557,2898.5709
814,1027230,30230,49,2013,297,642.5709
815,1027376,30376,85,2005,174,3942.5709
816,1027831,30831,55,2007,205,3294.5709
817,1028018,31018,43,2012,219,1758.5709
818,1028028,31028,47,2010,119,4278.5709
819,1028093,31093,20,2011,233,3966.5709
820,1028100,31100,41,2007,286,4386.5709
821,1028183,31183,75,2010,436,2598.5709
822,1028220,31220,40,2009,3,2994.5709
823,1028291,31291,61,2009,568,3738.5709
824,1028327,31327,70,2009,501,2802.5709
825,1028376,31376,68,2011,28,3186.5709
826,1028377,31377,64,2007,553,3138.5709
827,1028589,31589,75,2012,433,2826.5709
828,1028879,31879,48,2013,234,2082.5709
829,1029021,32021,32,2011,127,2418.5709
830,1029056,32056,63,2010,586,3774.5709
831,1029165,32165,72,2008,282,3138.5709
832,1029235,32235,21,2005,38,3522.5709
833,1029326,32326,79,2006,460,2634.5709
834,1029372,32372,63,2006,381,3666.5709
835,1029453,32453,49,2007,584,3630.5709
836,1029669,32669,51,2006,219,5034.5709
837,1029695,32695,33,2012,208,2442.5709
838,1029812,32812,44,2013,339,2658.5709
839,1029923,32923,57,2005,558,3102.5709
840,1000285,3285,59,2009,461,1794.5709
841,1001508,4508,12,2005,217,2958.5709
842,1003073,6073,68,2011,288,2298.5709
843,1010906,13906,46,2012,505,2826.5709
844,1011625,14625,5,2008,205,2586.5709
845,1012046,15046,25,2012,163,1770.5709
846,1013042,16042,38,2009,122,1938.5709
847,1014984,17984,8,2005,311,3750.5709
848,1023360,26360,61,2009,39,2634.5709
849,1026461,29461,75,2012,485,1554.5709
850,1026666,29666,82,2011,130,1854.5709
851,1026957,29957,43,2013,436,366.5709
852,1000594,3594,55,2006,232,3654.5709
853,1000662,3662,3,2008,61,3198.5709
854,1000676,3676,56,2010,247,2142.5709
855,1000716,3716,60,2006,554,2142.5709
856,1000828,3828,40,2008,81,1710.5709
857,1001567,4567,51,2010,210,2790.5709
858,1001795,4795,53,2008,451,2442.5709
859,1002099,5099,72,2008,488,3126.5709
860,1002256,5256,32,2005,129,3162.5709
861,1002817,5817,79,2008,525,4182.5709
862,1003214,6214,74,2012,452,2418.5709
863,1003301,6301,84,2007,216,3810.5709
864,1003382,6382,77,2007,124,3582.5709
865,1003498,6498,66,2008,239,2682.5709
866,1004336,7336,85,2006,54,3534.5709
867,1004404,7404,55,2010,351,2250.5709
868,1004846,7846,23,2012,504,2346.5709
869,1005041,8041,35,2012,518,2778.5709
870,1005326,8326,12,2013,59,1770.5709
871,1006423,9423,70,2005,558,3786.5709
872,1006755,9755,53,2011,207,1566.5709
873,1007644,10644,4,2013,72,1698.5709
874,1007847,10847,43,2005,368,3066.5709
875,1008116,11116,33,2008,10,2310.5709
876,1008307,11307,44,2013,179,2898.5709
877,1008888,11888,58,2012,27,1878.5709
878,1010373,13373,70,2012,172,2106.5709
879,1010675,13675,37,2009,303,3930.5709
880,1011334,14334,41,2006,424,2622.5709
881,1011823,14823,50,2008,508,3174.5709
882,1012029,15029,69,2009,51,2874.5709
883,1012559,15559,73,2009,544,3042.5709
884,1014261,17261,20,2006,214,1926.5709
885,1014294,17294,45,2013,242,2298.5709
886,1014392,17392,74,2006,367,4158.5709
887,1014969,17969,50,2013,321,1506.5709
888,1015095,18095,20,2008,149,4374.5709
889,1015197,18197,80,2011,587,2130.5709
890,1015283,18283,68,2010,65,4134.5709
891,1015860,18860,57,2005,354,3090.5709
892,1015879,18879,42,2012,598,1230.5709
893,1016474,19474,72,2011,294,5202.5709
894,1016737,19737,74,2007,340,2766.5709
895,1016850,19850,33,2012,293,2346.5709
896,1016862,19862,52,2010,338,2994.5709
897,1016920,19920,20,2007,292,3174.5709
898,1017040,20040,36,2011,337,2082.5709
899,1017075,20075,55,2005,45,3378.5709
900,1017185,20185,66,2005,519,3678.5709
901,1017197,20197,78,2008,470,3366.5709
902,1017271,20271,73,2009,323,3342.5709
903,1017426,20426,55,2007,595,3450.5709
904,1017677,20677,65,2005,92,5478.5709
905,1017957,20957,8,2013,138,1710.5709
906,1018163,21163,77,2006,368,3030.5709
907,1018337,21337,43,2007,303,3882.5709
908,1019565,22565,43,2007,52,2514.5709
909,1020482,23482,69,2009,558,2322.5709
910,1020650,23650,40,2012,420,1662.5709
911,1021340,24340,60,2011,125,1914.5709
912,1021352,24352,80,2013,583,2994.5709
913,1021433,24433,79,2009,571,4422.5709
914,1021764,24764,42,2011,512,1902.5709
915,1022064,25064,77,2006,533,2850.5709
916,1022656,25656,85,2010,330,2934.5709
917,1023768,26768,39,2013,517,2778.5709
918,1023972,26972,54,2010,232,3078.5709
919,1024609,27609,38,2005,226,3822.5709
920,1025589,28589,59,2007,556,2706.5709
921,1025966,28966,54,2005,5,2946.5709
922,1026085,29085,44,2012,479,2262.5709
923,1026261,29261,49,2010,494,2382.5709
924,1026680,29680,13,2011,255,1638.5709
925,1026851,29851,36,2011,78,2838.5709
926,1026860,29860,77,2011,574,3726.5709
927,1027280,30280,28,2013,440,1614.5709
928,1028390,31390,49,2008,517,2778.5709
929,1028460,31460,9,2006,44,4218.5709
930,1028581,31581,48,2010,548,3942.5709
931,1000020,3020,78,2005,171,3306.5709
932,1000055,3055,75,2009,267,3090.5709
933,1000081,3081,7,2005,120,2562.5709
934,1000142,3142,56,2009,15,3294.5709
935,1000228,3228,47,2006,332,3150.5709
936,1000292,3292,81,2007,389,3642.5709
937,1000415,3415,72,2008,487,3714.5709
938,1000670,3670,72,2011,397,2886.5709
939,1001027,4027,47,2012,414,2910.5709
940,1001048,4048,52,2008,276,3762.5709
941,1001081,4081,42,2010,216,2574.5709
942,1001100,4100,38,2007,30,4926.5709
943,1001235,4235,81,2013,27,3162.5709
944,1001279,4279,47,2012,255,3606.5709
945,1001289,4289,51,2013,85,1302.5709
946,1001349,4349,75,2008,440,2478.5709
947,1001396,4396,86,2012,279,3486.5709
948,1001403,4403,20,2013,64,942.5709
949,1001462,4462,55,2006,490,3558.5709
950,1001530,4530,81,2008,426,4554.5709
951,1001617,4617,87,2013,488,1494.5709
952,1002019,5019,20,2008,160,2718.5709
953,1002023,5023,57,2010,306,3042.5709
954,1002042,5042,55,2007,322,2910.5709
955,1002168,5168,34,2005,423,5574.5709
956,1002336,5336,32,2011,557,1206.5709
957,1002355,5355,41,2006,146,2094.5709
958,1002378,5378,48,2013,129,2286.5709
959,1002442,5442,23,2005,6,3630.5709
960,1002474,5474,59,2011,404,1458.5709
961,1002558,5558,49,2011,169,1950.5709
962,1002657,5657,45,2013,153,2370.5709
963,1002717,5717,62,2012,277,1974.5709
964,1002726,5726,54,2007,215,3558.5709
965,1002805,5805,61,2008,382,1434.5709
966,1002821,5821,85,2005,315,2730.5709
967,1002984,5984,59,2012,436,1854.5709
968,1003708,6708,78,2010,260,3030.5709
969,1003785,6785,54,2006,230,2682.5709
970,1003835,6835,81,2007,471,4434.5709
971,1003850,6850,40,2005,120,3606.5709
972,1003887,6887,33,2012,544,1314.5709
973,1003903,6903,82,2010,287,3810.5709
974,1004212,7212,70,2011,239,3594.5709
975,1004257,7257,79,2005,112,3390.5709
976,1004266,7266,52,2009,486,2646.5709
977,1004341,7341,72,2010,16,3726.5709
978,1004371,7371,41,2009,284,3054.5709
979,1004389,7389,82,2009,215,3726.5709
980,1004556,7556,10,2011,133,2598.5709
981,1004572,7572,53,2005,17,3258.5709
982,1004789,7789,50,2013,67,1746.5709
983,1004898,7898,62,2008,552,1974.5709
984,1004900,7900,44,2005,102,3738.5709
985,1004942,7942,63,2006,472,3354.5709
986,1004994,7994,57,2010,49,2766.5709
987,1005068,8068,49,2009,566,2298.5709
988,1005072,8072,35,2011,531,3006.5709
989,1005108,8108,72,2013,301,1350.5709
990,1005286,8286,79,2012,323,2418.5709
991,1005287,8287,63,2009,463,3198.5709
992,1005305,8305,57,2013,455,3078.5709
993,1005399,8399,48,2005,72,4134.5709
994,1005466,8466,55,2009,381,2466.5709
995,1005476,8476,47,2011,122,1938.5709
996,1005481,8481,75,2012,439,2358.5709
997,1005516,8516,45,2007,394,2910.5709
998,1005629,8629,35,2008,166,3246.5709
999,1005653,8653,70,2013,401,3870.5709
1000,1005709,8709,37,2013,582,2178.5709
1001,1005719,8719,81,2005,598,3258.5709
1002,1005771,8771,26,2008,69,2574.5709
1003,1005848,8848,35,2010,50,3354.5709
1004,1005881,8881,56,2012,257,3114.5709
1005,1005968,8968,28,2010,329,2502.5709
1006,1006058,9058,42,2009,336,2766.5709
1007,1006105,9105,51,2009,114,1602.5709
1008,1006153,9153,86,2013,542,3510.5709
1009,1006170,9170,17,2008,186,3150.5709
1010,1006496,9496,86,2006,81,4026.5709
1011,1006551,9551,13,2008,351,2718.5709
1012,1006575,9575,41,2012,328,1794.5709
1013,1006604,9604,87,2009,195,5022.5709
1014,1006770,9770,51,2006,522,4602.5709
1015,1006805,9805,10,2009,41,3558.5709
1016,1006830,9830,62,2007,373,2118.5709
1017,1006864,9864,36,2011,60,3342.5709
1018,1006872,9872,39,2009,286,2118.5709
1019,1007041,10041,28,2006,382,2898.5709
1020,1007123,10123,55,2010,588,3222.5709
1021,1007568,10568,51,2006,77,3702.5709
1022,1007620,10620,54,2013,177,1782.5709
1023,1007623,10623,83,2007,289,4350.5709
1024,1007884,10884,17,2012,377,1542.5709
1025,1008141,11141,74,2009,105,3462.5709
1026,1008171,11171,87,2005,310,4410.5709
1027,1008221,11221,9,2013,285,1998.5709
1028,1008384,11384,70,2009,525,3510.5709
1029,1008535,11535,74,2009,473,3066.5709
1030,1008558,11558,76,2007,433,4206.5709
1031,1008596,11596,80,2010,26,2406.5709
1032,1008599,11599,5,2010,213,2118.5709
1033,1008852,11852,70,2011,433,1206.5709
1034,1008901,11901,72,2011,291,2346.5709
1035,1008944,11944,50,2005,105,3810.5709
1036,1009035,12035,72,2009,566,3810.5709
1037,1009110,12110,8,2009,353,2718.5709
1038,1009156,12156,73,2006,473,3198.5709
1039,1009239,12239,77,2009,376,3714.5709
1040,1009337,12337,60,2007,584,2898.5709
1041,1009362,12362,40,2006,157,3630.5709
1042,1009462,12462,75,2005,507,3318.5709
1043,1009585,12585,14,2009,55,2358.5709
1044,1009633,12633,79,2005,582,3342.5709
1045,1010077,13077,78,2009,246,2046.5709
1046,1010098,13098,46,2008,118,2022.5709
1047,1010242,13242,55,2006,146,3258.5709
1048,1010349,13349,10,2007,179,3294.5709
1049,1010361,13361,65,2005,297,3894.5709
1050,1010439,13439,78,2005,61,4014.5709
1051,1010550,13550,50,2013,266,2790.5709
1052,1010564,13564,47,2007,80,3486.5709
1053,1010667,13667,71,2005,118,4758.5709
1054,1010704,13704,77,2007,292,2658.5709
1055,1011047,14047,61,2007,247,4098.5709
1056,1011055,14055,30,2011,438,2466.5709
1057,1011217,14217,81,2010,353,2994.5709
1058,1011270,14270,49,2007,326,3090.5709
1059,1011292,14292,52,2009,242,3282.5709
1060,1011395,14395,86,2011,64,1950.5709
1061,1011402,14402,63,2009,55,2550.5709
1062,1011518,14518,58,2010,219,3366.5709
1063,1011547,14547,85,2013,94,2814.5709
1064,1011554,14554,14,2010,6,1902.5709
1065,1011609,14609,58,2005,300,3450.5709
1066,1011639,14639,21,2010,26,2694.5709
1067,1011653,14653,37,2012,128,1962.5709
1068,1011671,14671,30,2010,302,2790.5709
1069,1011809,14809,60,2006,45,2658.5709
1070,1011825,14825,25,2008,11,2322.5709
1071,1012058,15058,55,2013,133,1098.5709
1072,1012059,15059,72,2010,573,1506.5709
1073,1012073,15073,66,2013,165,2118.5709
1074,1012196,15196,82,2008,506,3042.5709
1075,1012276,15276,79,2009,580,2226.5709
1076,1012437,15437,17,2008,206,2862.5709
1077,1012524,15524,61,2007,568,4278.5709
1078,1012657,15657,59,2005,320,2466.5709
1079,1012719,15719,14,2007,436,1770.5709
1080,1012755,15755,28,2010,226,2706.5709
1081,1012770,15770,55,2005,535,3522.5709
1082,1013006,16006,56,2012,141,1458.5709
1083,1013139,16139,79,2005,336,3630.5709
1084,1013350,16350,55,2013,36,2706.5709
1085,1013532,16532,23,2010,395,2430.5709
1086,1013563,16563,36,2005,308,3114.5709
1087,1013565,16565,51,2012,291,3150.5709
1088,1013570,16570,28,2006,72,3738.5709
1089,1013611,16611,86,2013,430,2442.5709
1090,1013625,16625,81,2006,323,3906.5709
1091,1013708,16708,79,2009,428,2322.5709
1092,1013879,16879,66,2006,395,3258.5709
1093,1013987,16987,41,2011,37,990.5709
1094,1014050,17050,29,2013,127,2178.5709
1095,1014083,17083,3,2010,424,2394.5709
1096,1014117,17117,55,2011,256,2622.5709
1097,1014169,17169,78,2006,87,3474.5709
1098,1014238,17238,66,2007,401,3198.5709
1099,1014254,17254,86,2009,210,2910.5709
1100,1014287,17287,82,2011,546,3486.5709
1101,1014325,17325,61,2007,503,3642.5709
1102,1014333,17333,69,2010,83,2118.5709
1103,1014456,17456,82,2005,430,3930.5709
1104,1014559,17559,82,2013,153,2082.5709
1105,1014617,17617,73,2005,539,3654.5709
1106,1014748,17748,4,2006,202,3114.5709
1107,1014806,17806,56,2009,181,3594.5709
1108,1014949,17949,53,2013,126,2274.5709
1109,1015043,18043,33,2009,312,2358.5709
1110,1015123,18123,34,2009,122,4038.5709
